suffrage_id,voter_id,fecha_eleccion,voto_registrado,mesa_voto,puesto_voto,zona_voto,municipio_voto,circunscripcion_voto,hora_checkin,metodo_checkin,operador_checkin
SUF-0003017,V000858,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,12:43:44,manual,USR-0006
SUF-0003018,V003617,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:46:48,electronico,USR-0014
SUF-0003019,V004899,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,10:35:30,manual,USR-0023
SUF-0003020,V003440,2026-06-03,1,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-03,12:35:21,electronico,USR-0005
SUF-0003021,V002844,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,14:33:46,electronico,USR-0010
SUF-0003022,V004555,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-05,08:17:38,manual,USR-0003
SUF-0003023,V004151,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,10:19:21,electronico,USR-0022
SUF-0003024,V000001,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,13:38:07,electronico,USR-0004
SUF-0003025,V002033,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,08:50:51,manual,USR-0011
SUF-0003026,V003302,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,13:36:59,manual,USR-0004
SUF-0003027,V004387,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,10:23:34,manual,USR-0020
SUF-0003028,V003755,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,12:06:49,electronico,USR-0010
SUF-0003029,V003678,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,08:03:49,manual,USR-0010
SUF-0003030,V001590,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-01,13:51:04,electronico,USR-0012
SUF-0003031,V003409,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,11:20:58,electronico,USR-0011
SUF-0003032,V000967,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,12:53:45,electronico,USR-0010
SUF-0003033,V002245,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,13:29:06,electronico,USR-0015
SUF-0003034,V004385,2026-06-03,1,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,14:51:21,electronico,USR-0023
SUF-0003035,V000470,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,11:04:35,electronico,USR-0023
SUF-0003036,V002189,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,10:34:14,electronico,USR-0008
SUF-0003037,V003282,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,11:44:54,electronico,USR-0006
SUF-0003038,V000774,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,11:37:31,electronico,USR-0021
SUF-0003039,V003152,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,14:13:53,manual,USR-0016
SUF-0003040,V000818,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,10:01:27,electronico,USR-0007
SUF-0003041,V001331,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,13:05:30,electronico,USR-0005
SUF-0003042,V001223,2026-06-03,1,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,12:05:35,manual,USR-0023
SUF-0003043,V002270,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,13:03:10,manual,USR-0010
SUF-0003044,V003497,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,15:02:47,electronico,USR-0019
SUF-0003045,V004878,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,15:06:02,manual,USR-0010
SUF-0003046,V001666,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,13:35:09,electronico,USR-0015
SUF-0003047,V003071,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,10:57:54,manual,USR-0019
SUF-0003048,V003212,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,11:26:42,manual,USR-0007
SUF-0003049,V004971,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,09:28:59,electronico,USR-0003
SUF-0003050,V000294,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,09:53:57,manual,USR-0009
SUF-0003051,V003198,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,13:04:20,electronico,USR-0020
SUF-0003052,V000754,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:12:13,manual,USR-0010
SUF-0003053,V003725,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,15:31:53,electronico,USR-0004
SUF-0003054,V001045,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,15:05:09,electronico,USR-0015
SUF-0003055,V003759,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,15:01:48,electronico,USR-0024
SUF-0003056,V001246,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,10:29:32,electronico,USR-0012
SUF-0003057,V001270,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,11:02:52,electronico,USR-0006
SUF-0003058,V004731,2026-06-03,1,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,08:27:21,electronico,USR-0010
SUF-0003059,V002989,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,07:20:00,electronico,USR-0023
SUF-0003060,V000321,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,18:44:00,electronico,USR-0022
SUF-0003061,V004127,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,12:34:57,electronico,USR-0004
SUF-0003062,V004637,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,11:11:34,manual,USR-0014
SUF-0003063,V002415,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:56:09,electronico,USR-0004
SUF-0003064,V003892,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,09:20:55,electronico,USR-0010
SUF-0003065,V000982,2026-06-03,1,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,11:52:39,electronico,USR-0010
SUF-0003066,V001358,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:16:35,electronico,USR-0023
SUF-0003067,V003916,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,13:44:54,electronico,USR-0010
SUF-0003068,V004600,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,14:24:48,electronico,USR-0004
SUF-0003069,V003506,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,09:36:18,electronico,USR-0016
SUF-0003070,V004957,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,12:37:26,manual,USR-0010
SUF-0003071,V004314,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,12:13:30,electronico,USR-0007
SUF-0003072,V003566,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,10:33:28,electronico,USR-0017
SUF-0003073,V003047,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,12:13:11,electronico,USR-0010
SUF-0003074,V001929,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,09:14:57,electronico,USR-0008
SUF-0003075,V001041,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,09:11:08,electronico,USR-0019
SUF-0003076,V001902,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,11:23:34,manual,USR-0010
SUF-0003077,V001579,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,15:51:23,electronico,USR-0010
SUF-0003078,V001868,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,11:16:41,electronico,USR-0021
SUF-0003079,V004228,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:18:18,manual,USR-0019
SUF-0003080,V003772,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:24:28,electronico,USR-0009
SUF-0003081,V003437,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,08:31:58,electronico,USR-0007
SUF-0003082,V001576,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,14:51:32,electronico,USR-0010
SUF-0003083,V004515,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,14:24:42,manual,USR-0012
SUF-0003084,V001840,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,10:12:16,manual,USR-0009
SUF-0003085,V001144,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,12:04:32,electronico,USR-0016
SUF-0003086,V002763,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,14:32:24,electronico,USR-0011
SUF-0003087,V004089,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,08:51:53,manual,USR-0006
SUF-0003088,V000269,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,15:40:15,electronico,USR-0015
SUF-0003089,V002964,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,13:54:31,manual,USR-0021
SUF-0003090,V003272,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:06:34,electronico,USR-0011
SUF-0003091,V004069,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,12:34:46,electronico,USR-0010
SUF-0003092,V000179,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,09:01:25,electronico,USR-0023
SUF-0003093,V004586,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,08:00:48,electronico,USR-0021
SUF-0003094,V004530,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,14:57:23,electronico,USR-0017
SUF-0003095,V003703,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,11:24:48,manual,USR-0019
SUF-0003096,V001500,2026-06-03,1,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,15:58:14,electronico,USR-0010
SUF-0003097,V001128,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,09:55:08,manual,USR-0009
SUF-0003098,V001456,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-03,11:51:39,electronico,USR-0010
SUF-0003099,V004540,2026-06-03,1,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,06:54:00,electronico,USR-0015
SUF-0003100,V001785,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,08:14:48,electronico,USR-0020
SUF-0003101,V004631,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,15:52:29,electronico,USR-0013
SUF-0003102,V002024,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,10:54:43,electronico,USR-0006
SUF-0003103,V001923,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:27:17,electronico,USR-0005
SUF-0003104,V001173,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,15:04:13,manual,USR-0008
SUF-0003105,V000374,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,07:52:00,electronico,USR-0012
SUF-0003106,V000973,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,08:46:50,electronico,USR-0004
SUF-0003107,V001434,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,11:51:26,electronico,USR-0024
SUF-0003108,V001719,2026-06-03,1,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,14:39:11,manual,USR-0021
SUF-0003109,V003424,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,11:45:42,electronico,USR-0021
SUF-0003110,V001864,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,13:32:50,electronico,USR-0007
SUF-0003111,V002357,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,07:09:00,electronico,USR-0008
SUF-0003112,V000430,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,09:54:35,electronico,USR-0012
SUF-0003113,V001535,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,09:53:13,electronico,USR-0021
SUF-0003114,V002456,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,11:53:38,electronico,USR-0005
SUF-0003115,V002369,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,09:43:25,manual,USR-0009
SUF-0003116,V003645,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,14:01:57,electronico,USR-0015
SUF-0003117,V000513,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,15:50:27,manual,USR-0019
SUF-0003118,V003870,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,18:26:00,electronico,USR-0010
SUF-0003119,V002960,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,14:46:05,manual,USR-0005
SUF-0003120,V003176,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,15:02:15,electronico,USR-0022
SUF-0003121,V001728,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,13:24:47,electronico,USR-0010
SUF-0003122,V001484,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-02,12:31:36,electronico,USR-0004
SUF-0003123,V000911,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,11:28:43,electronico,USR-0003
SUF-0003124,V001872,2026-06-03,1,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,13:16:39,manual,USR-0012
SUF-0003125,V002122,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,08:38:16,manual,USR-0024
SUF-0003126,V000854,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-01,14:52:31,electronico,USR-0024
SUF-0003127,V001053,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,11:45:36,electronico,USR-0025
SUF-0003128,V000981,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,15:47:08,electronico,USR-0010
SUF-0003129,V003863,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,12:48:31,electronico,USR-0023
SUF-0003130,V002388,2026-06-03,1,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,08:05:46,electronico,USR-0009
SUF-0003131,V002840,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,10:34:32,manual,USR-0005
SUF-0003132,V002011,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,14:16:46,electronico,USR-0023
SUF-0003133,V003184,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,08:32:14,electronico,USR-0022
SUF-0003134,V003980,2026-06-03,1,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,10:04:14,electronico,USR-0019
SUF-0003135,V004050,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,08:02:43,electronico,USR-0010
SUF-0003136,V002613,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,10:55:51,electronico,USR-0012
SUF-0003137,V000549,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,13:07:58,manual,USR-0005
SUF-0003138,V000937,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,11:39:51,electronico,USR-0021
SUF-0003139,V004303,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,10:35:38,manual,USR-0011
SUF-0003140,V002164,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,09:22:18,manual,USR-0010
SUF-0003141,V003185,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,14:11:57,electronico,USR-0022
SUF-0003142,V002762,2026-06-03,1,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,14:27:51,manual,USR-0008
SUF-0003143,V003508,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,09:08:58,electronico,USR-0025
SUF-0003144,V002223,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,13:22:07,electronico,USR-0014
SUF-0003145,V001256,2026-06-03,1,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,07:41:00,manual,USR-0003
SUF-0003146,V000218,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,09:32:17,electronico,USR-0019
SUF-0003147,V003294,2026-06-03,1,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,13:19:06,electronico,USR-0019
SUF-0003148,V001114,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,14:48:28,electronico,USR-0015
SUF-0003149,V001377,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:41:18,manual,USR-0003
SUF-0003150,V002977,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,10:36:38,manual,USR-0009
SUF-0003151,V004219,2026-06-03,1,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,12:39:40,manual,USR-0015
SUF-0003152,V001176,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,10:50:55,manual,USR-0009
SUF-0003153,V003038,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,09:52:32,electronico,USR-0008
SUF-0003154,V003413,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,12:43:55,electronico,USR-0017
SUF-0003155,V002733,2026-06-03,1,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,12:47:12,electronico,USR-0008
SUF-0003156,V003004,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,08:16:15,electronico,USR-0010
SUF-0003157,V004551,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,11:04:48,electronico,USR-0007
SUF-0003158,V000336,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,14:46:20,electronico,USR-0004
SUF-0003159,V002953,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,12:06:27,electronico,USR-0010
SUF-0003160,V002606,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,11:37:05,manual,USR-0008
SUF-0003161,V004152,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,09:12:39,electronico,USR-0010
SUF-0003162,V003471,2026-06-03,1,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,13:11:36,electronico,USR-0008
SUF-0003163,V001769,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,09:45:03,electronico,USR-0016
SUF-0003164,V001988,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,15:47:43,electronico,USR-0013
SUF-0003165,V003999,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,11:05:19,electronico,USR-0021
SUF-0003166,V001676,2026-06-03,1,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,18:01:00,electronico,USR-0005
SUF-0003167,V003187,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:07:43,electronico,USR-0012
SUF-0003168,V003099,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-01,10:31:22,electronico,USR-0004
SUF-0003169,V002981,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,11:38:59,electronico,USR-0010
SUF-0003170,V003104,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,15:12:23,electronico,USR-0025
SUF-0003171,V003129,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,11:40:31,manual,USR-0014
SUF-0003172,V004333,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,09:20:18,electronico,USR-0004
SUF-0003173,V001622,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,14:40:58,manual,USR-0003
SUF-0003174,V004578,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,14:17:03,electronico,USR-0011
SUF-0003175,V002315,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,10:20:02,electronico,USR-0004
SUF-0003176,V000592,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,14:42:02,manual,USR-0003
SUF-0003177,V001946,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:02:50,manual,USR-0010
SUF-0003178,V002400,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,14:00:26,electronico,USR-0007
SUF-0003179,V001195,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,15:12:20,electronico,USR-0025
SUF-0003180,V000280,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,15:36:19,manual,USR-0025
SUF-0003181,V003380,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,10:54:28,electronico,USR-0019
SUF-0003182,V003685,2026-06-03,1,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-01,08:01:57,electronico,USR-0023
SUF-0003183,V004496,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,10:53:30,electronico,USR-0019
SUF-0003184,V004073,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,09:48:40,electronico,USR-0014
SUF-0003185,V001335,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:13:48,electronico,USR-0022
SUF-0003186,V003666,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,10:36:59,electronico,USR-0004
SUF-0003187,V002921,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,11:10:42,electronico,USR-0011
SUF-0003188,V003828,2026-06-03,1,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,10:14:33,manual,USR-0019
SUF-0003189,V002724,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:56:19,manual,USR-0009
SUF-0003190,V003973,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-03,09:24:35,electronico,USR-0010
SUF-0003191,V003488,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-03,14:20:57,manual,USR-0010
SUF-0003192,V002035,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,09:23:50,manual,USR-0012
SUF-0003193,V004020,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,14:48:52,electronico,USR-0023
SUF-0003194,V001559,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,13:16:49,electronico,USR-0015
SUF-0003195,V004100,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,15:06:19,electronico,USR-0009
SUF-0003196,V000009,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,08:27:17,manual,USR-0011
SUF-0003197,V004256,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,15:10:07,electronico,USR-0013
SUF-0003198,V003514,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,11:51:25,electronico,USR-0014
SUF-0003199,V000022,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,12:26:36,electronico,USR-0008
SUF-0003200,V000347,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,12:17:26,manual,USR-0016
SUF-0003201,V002228,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,08:35:51,electronico,USR-0020
SUF-0003202,V003465,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,08:52:53,electronico,USR-0013
SUF-0003203,V002746,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,12:18:17,electronico,USR-0008
SUF-0003204,V004683,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,10:32:14,electronico,USR-0014
SUF-0003205,V000412,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,15:20:19,electronico,USR-0019
SUF-0003206,V002494,2026-06-03,1,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,11:46:38,electronico,USR-0010
SUF-0003207,V003482,2026-06-03,1,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,10:07:45,electronico,USR-0017
SUF-0003208,V004974,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,11:16:53,manual,USR-0024
SUF-0003209,V004629,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,08:50:51,manual,USR-0017
SUF-0003210,V000777,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,10:27:08,electronico,USR-0016
SUF-0003211,V002229,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,12:33:24,electronico,USR-0013
SUF-0003212,V001116,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,12:25:41,manual,USR-0020
