voter_id,mesa_asignada,puesto_asignado,zona_asignada,municipio_asignado,circunscripcion_autorizada,tipo_boleta_autorizada,puede_votar_en_otro_puesto,justificacion_excepcion
V003875,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003876,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003877,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003878,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003879,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003880,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003881,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003882,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003883,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003884,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-02,nacional,0,inconsistencia_simulada_mesa
V003885,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003886,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003887,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003888,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003889,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003890,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003891,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003892,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003893,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003894,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003895,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003896,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003897,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003898,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003899,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003900,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003901,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003902,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003903,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003904,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003905,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003906,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003907,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003908,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003909,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003910,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003911,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003912,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003913,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003914,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003915,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003916,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003917,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003918,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003919,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003920,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003921,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003922,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003923,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003924,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003925,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003926,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003927,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003928,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003929,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003930,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003931,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003932,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003933,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003934,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003935,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003936,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003937,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003938,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003939,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003940,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003941,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003942,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003943,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003944,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003945,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003946,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003947,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003948,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003949,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003950,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003951,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003952,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003953,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003954,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003955,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003956,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003957,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003958,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003959,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003960,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003961,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-03,especial,0,
V003962,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003963,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003964,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003965,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003966,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003967,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003968,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003969,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003970,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003971,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003972,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003973,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003974,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003975,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003976,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003977,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003978,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003979,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003980,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003981,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003982,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-05,municipal,0,inconsistencia_simulada_mesa
V003983,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003984,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003985,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003986,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003987,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003988,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003989,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003990,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003991,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003992,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003993,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,especial,0,
V003994,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003995,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003996,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003997,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003998,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003999,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004000,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004001,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004002,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004003,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004004,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004005,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004006,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004007,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004008,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004009,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004010,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004011,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004012,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004013,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004014,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004015,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004016,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004017,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004018,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004019,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004020,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V004021,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004022,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004023,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004024,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004025,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004026,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004027,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004028,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004029,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004030,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004031,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-04,nacional,0,
V004032,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004033,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004034,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004035,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V004036,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004037,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V004038,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004039,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004040,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004041,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-01,especial,0,inconsistencia_simulada_mesa
V004042,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004043,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004044,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V004045,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004046,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004047,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004048,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004049,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004050,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004051,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004052,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004053,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004054,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004055,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004056,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004057,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004058,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004059,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004060,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004061,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004062,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004063,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004064,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004065,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004066,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004067,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004068,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004069,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004070,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004071,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004072,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004073,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004074,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004075,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,especial,0,
V004076,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004077,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004078,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V004079,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004080,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004081,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004082,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004083,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004084,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004085,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004086,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004087,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004088,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V004089,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004090,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004091,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V004092,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004093,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004094,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004095,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004096,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004097,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004098,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004099,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-05,municipal,0,inconsistencia_simulada_mesa
V004100,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004101,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004102,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V004103,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004104,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004105,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004106,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004107,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004108,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004109,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004110,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004111,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004112,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004113,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004114,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004115,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004116,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004117,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004118,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004119,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V004120,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V004121,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004122,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004123,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004124,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004125,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004126,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004127,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004128,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004129,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004130,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004131,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V004132,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004133,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004134,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004135,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004136,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004137,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004138,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V004139,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V004140,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004141,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004142,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004143,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004144,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004145,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004146,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004147,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V004148,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004149,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004150,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V004151,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004152,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004153,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004154,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004155,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004156,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V004157,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004158,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004159,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004160,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004161,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004162,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004163,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004164,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V004165,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004166,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004167,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004168,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V004169,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V004170,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V004171,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004172,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004173,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V004174,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004175,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V004176,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004177,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004178,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004179,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V004180,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V004181,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V004182,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V004183,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
