ballot_id,mesa_id,voter_id,marca_simulada,clasificacion_objetiva,clasificacion_jurado,clasificacion_auditoria,usuario_clasificador
BAL-0003074,MESA-025,V001929,candidato_A,valido,invalido,valido,USR-0030
BAL-0003075,MESA-061,V001041,candidato_B,valido,valido,valido,USR-0035
BAL-0003076,MESA-046,V001902,candidato_B,valido,valido,valido,USR-0032
BAL-0003077,MESA-069,V001579,candidato_A,valido,valido,valido,USR-0031
BAL-0003078,MESA-064,V001868,candidato_A,valido,valido,valido,USR-0029
BAL-0003079,MESA-054,V004228,candidato_C,valido,valido,valido,USR-0028
BAL-0003080,MESA-078,V003772,candidato_C,valido,valido,valido,USR-0030
BAL-0003081,MESA-010,V003437,blanco,blanco,blanco,blanco,USR-0030
BAL-0003082,MESA-080,V001576,candidato_B,valido,valido,valido,USR-0031
BAL-0003083,MESA-052,V004515,candidato_C,valido,valido,valido,USR-0030
BAL-0003084,MESA-011,V001840,candidato_C,valido,valido,valido,USR-0033
BAL-0003085,MESA-027,V001144,candidato_C,valido,invalido,valido,USR-0029
BAL-0003086,MESA-065,V002763,candidato_B,valido,valido,valido,USR-0028
BAL-0003087,MESA-050,V004089,candidato_B,valido,valido,valido,USR-0031
BAL-0003088,MESA-025,V000269,candidato_B,valido,valido,valido,USR-0033
BAL-0003089,MESA-050,V002964,candidato_B,valido,valido,valido,USR-0034
BAL-0003090,MESA-079,V003272,candidato_B,valido,valido,valido,USR-0034
BAL-0003091,MESA-068,V004069,candidato_B,valido,valido,valido,USR-0035
BAL-0003092,MESA-006,V000179,candidato_A,valido,valido,valido,USR-0033
BAL-0003093,MESA-019,V004586,candidato_C,valido,valido,valido,USR-0031
BAL-0003094,MESA-066,V004530,candidato_A,valido,valido,valido,USR-0035
BAL-0003095,MESA-057,V003703,candidato_B,valido,valido,valido,USR-0028
BAL-0003096,MESA-067,V001500,blanco,blanco,blanco,blanco,USR-0029
BAL-0003097,MESA-042,V001128,candidato_C,valido,valido,valido,USR-0032
BAL-0003098,MESA-077,V001456,candidato_A,valido,valido,valido,USR-0035
BAL-0003099,MESA-060,V004540,candidato_C,valido,valido,valido,USR-0034
BAL-0003100,MESA-048,V001785,candidato_B,valido,valido,valido,USR-0028
BAL-0003101,MESA-048,V004631,candidato_A,valido,valido,valido,USR-0031
BAL-0003102,MESA-016,V002024,candidato_B,valido,valido,valido,USR-0030
BAL-0003103,MESA-052,V001923,candidato_B,valido,valido,valido,USR-0035
BAL-0003104,MESA-051,V001173,candidato_C,valido,valido,valido,USR-0035
BAL-0003105,MESA-063,V000374,candidato_B,valido,valido,valido,USR-0033
BAL-0003106,MESA-057,V000973,candidato_C,valido,valido,valido,USR-0034
BAL-0003107,MESA-080,V001434,candidato_A,valido,valido,valido,USR-0034
BAL-0003108,MESA-024,V001719,candidato_C,valido,valido,valido,USR-0030
BAL-0003109,MESA-054,V003424,candidato_A,valido,valido,valido,USR-0029
BAL-0003110,MESA-043,V001864,candidato_A,valido,valido,valido,USR-0033
BAL-0003111,MESA-007,V002357,candidato_A,valido,valido,valido,USR-0031
BAL-0003112,MESA-068,V000430,candidato_A,valido,valido,valido,USR-0034
BAL-0003113,MESA-016,V001535,candidato_B,valido,valido,valido,USR-0028
BAL-0003114,MESA-078,V002456,candidato_B,valido,invalido,valido,USR-0035
BAL-0003115,MESA-031,V002369,candidato_B,valido,valido,valido,USR-0031
BAL-0003116,MESA-044,V003645,candidato_A,valido,invalido,valido,USR-0030
BAL-0003117,MESA-064,V000513,candidato_B,valido,valido,valido,USR-0028
BAL-0003118,MESA-025,V003870,marca_ambigua,nulo,valido,nulo,USR-0033
BAL-0003119,MESA-076,V002960,candidato_B,valido,valido,valido,USR-0029
BAL-0003120,MESA-005,V003176,multiple_marca,nulo,valido,nulo,USR-0035
BAL-0003121,MESA-066,V001728,candidato_B,valido,valido,valido,USR-0034
BAL-0003122,MESA-063,V001484,candidato_A,valido,valido,valido,USR-0031
BAL-0003123,MESA-015,V000911,candidato_A,valido,invalido,valido,USR-0030
BAL-0003124,MESA-024,V001872,candidato_A,valido,valido,valido,USR-0033
BAL-0003125,MESA-056,V002122,candidato_A,valido,valido,valido,USR-0032
BAL-0003126,MESA-005,V000854,candidato_C,valido,valido,valido,USR-0032
BAL-0003127,MESA-049,V001053,candidato_B,valido,valido,valido,USR-0031
BAL-0003128,MESA-036,V000981,candidato_A,valido,valido,valido,USR-0034
BAL-0003129,MESA-033,V003863,candidato_B,valido,valido,valido,USR-0035
BAL-0003130,MESA-013,V002388,candidato_A,valido,valido,valido,USR-0031
BAL-0003131,MESA-033,V002840,candidato_B,valido,valido,valido,USR-0030
BAL-0003132,MESA-033,V002011,candidato_C,valido,valido,valido,USR-0029
BAL-0003133,MESA-065,V003184,candidato_B,valido,valido,valido,USR-0030
BAL-0003134,MESA-029,V003980,candidato_B,valido,valido,valido,USR-0029
BAL-0003135,MESA-043,V004050,candidato_B,valido,valido,valido,USR-0028
BAL-0003136,MESA-021,V002613,blanco,blanco,nulo,blanco,USR-0033
BAL-0003137,MESA-074,V000549,candidato_A,valido,valido,valido,USR-0031
BAL-0003138,MESA-045,V000937,candidato_C,valido,valido,valido,USR-0030
BAL-0003139,MESA-035,V004303,candidato_B,valido,valido,valido,USR-0031
BAL-0003140,MESA-070,V002164,candidato_A,valido,valido,valido,USR-0029
BAL-0003141,MESA-022,V003185,blanco,blanco,blanco,blanco,USR-0032
BAL-0003142,MESA-038,V002762,candidato_C,valido,valido,valido,USR-0034
BAL-0003143,MESA-075,V003508,candidato_A,valido,valido,valido,USR-0029
BAL-0003144,MESA-058,V002223,candidato_B,valido,valido,valido,USR-0033
BAL-0003145,MESA-040,V001256,candidato_A,valido,valido,valido,USR-0033
BAL-0003146,MESA-001,V000218,multiple_marca,nulo,nulo,nulo,USR-0030
BAL-0003147,MESA-032,V003294,candidato_A,valido,valido,valido,USR-0035
BAL-0003148,MESA-004,V001114,candidato_B,valido,valido,valido,USR-0028
BAL-0003149,MESA-004,V001377,candidato_C,valido,valido,valido,USR-0033
BAL-0003150,MESA-020,V002977,candidato_A,valido,valido,valido,USR-0028
BAL-0003151,MESA-059,V004219,candidato_A,valido,valido,valido,USR-0035
BAL-0003152,MESA-014,V001176,candidato_B,valido,valido,valido,USR-0035
BAL-0003153,MESA-055,V003038,candidato_A,valido,valido,valido,USR-0035
BAL-0003154,MESA-068,V003413,candidato_A,valido,valido,valido,USR-0033
BAL-0003155,MESA-034,V002733,candidato_A,valido,valido,valido,USR-0033
BAL-0003156,MESA-071,V003004,candidato_B,valido,valido,valido,USR-0032
BAL-0003157,MESA-068,V004551,candidato_B,valido,valido,valido,USR-0033
BAL-0003158,MESA-042,V000336,blanco,blanco,blanco,blanco,USR-0034
BAL-0003159,MESA-074,V002953,candidato_C,valido,valido,valido,USR-0033
BAL-0003160,MESA-017,V002606,candidato_A,valido,valido,valido,USR-0035
BAL-0003161,MESA-050,V004152,candidato_B,valido,valido,valido,USR-0033
BAL-0003162,MESA-073,V003471,candidato_A,valido,valido,valido,USR-0034
BAL-0003163,MESA-026,V001769,candidato_A,valido,valido,valido,USR-0032
BAL-0003164,MESA-023,V001988,candidato_C,valido,valido,valido,USR-0032
BAL-0003165,MESA-055,V003999,candidato_B,valido,valido,valido,USR-0028
BAL-0003166,MESA-029,V001676,candidato_A,valido,valido,valido,USR-0030
BAL-0003167,MESA-054,V003187,candidato_A,valido,valido,valido,USR-0035
BAL-0003168,MESA-069,V003099,candidato_C,valido,valido,valido,USR-0034
BAL-0003169,MESA-050,V002981,candidato_A,valido,valido,valido,USR-0034
BAL-0003170,MESA-048,V003104,candidato_A,valido,valido,valido,USR-0032
BAL-0003171,MESA-016,V003129,candidato_A,valido,valido,valido,USR-0028
BAL-0003172,MESA-001,V004333,candidato_B,valido,valido,valido,USR-0033
BAL-0003173,MESA-012,V001622,candidato_A,valido,valido,valido,USR-0034
BAL-0003174,MESA-043,V004578,blanco,blanco,blanco,blanco,USR-0029
BAL-0003175,MESA-006,V002315,candidato_B,valido,valido,valido,USR-0032
BAL-0003176,MESA-046,V000592,candidato_A,valido,invalido,valido,USR-0030
BAL-0003177,MESA-076,V001946,candidato_B,valido,valido,valido,USR-0034
BAL-0003178,MESA-033,V002400,candidato_B,valido,valido,valido,USR-0029
BAL-0003179,MESA-001,V001195,candidato_B,valido,valido,valido,USR-0033
BAL-0003180,MESA-016,V000280,candidato_A,valido,valido,valido,USR-0035
BAL-0003181,MESA-028,V003380,candidato_B,valido,valido,valido,USR-0029
BAL-0003182,MESA-034,V003685,candidato_B,valido,invalido,valido,USR-0029
BAL-0003183,MESA-065,V004496,candidato_C,valido,valido,valido,USR-0030
BAL-0003184,MESA-009,V004073,candidato_B,valido,valido,valido,USR-0028
BAL-0003185,MESA-037,V001335,candidato_B,valido,valido,valido,USR-0035
BAL-0003186,MESA-030,V003666,blanco,blanco,blanco,blanco,USR-0034
BAL-0003187,MESA-028,V002921,blanco,blanco,blanco,blanco,USR-0029
BAL-0003188,MESA-038,V003828,candidato_A,valido,valido,valido,USR-0028
BAL-0003189,MESA-002,V002724,candidato_A,valido,invalido,valido,USR-0030
BAL-0003190,MESA-061,V003973,candidato_B,valido,valido,valido,USR-0033
BAL-0003191,MESA-037,V003488,candidato_B,valido,valido,valido,USR-0033
BAL-0003192,MESA-043,V002035,candidato_C,valido,valido,valido,USR-0028
BAL-0003193,MESA-006,V004020,candidato_C,valido,valido,valido,USR-0032
BAL-0003194,MESA-002,V001559,candidato_A,valido,valido,valido,USR-0035
BAL-0003195,MESA-075,V004100,candidato_A,valido,valido,valido,USR-0028
BAL-0003196,MESA-030,V000009,candidato_C,valido,valido,valido,USR-0030
BAL-0003197,MESA-051,V004256,candidato_C,valido,valido,valido,USR-0032
BAL-0003198,MESA-031,V003514,marca_ambigua,nulo,invalido,nulo,USR-0030
BAL-0003199,MESA-007,V000022,candidato_B,valido,valido,valido,USR-0035
BAL-0003200,MESA-007,V000347,candidato_A,valido,valido,valido,USR-0030
BAL-0003201,MESA-045,V002228,candidato_B,valido,valido,valido,USR-0033
BAL-0003202,MESA-046,V003465,candidato_A,valido,valido,valido,USR-0034
BAL-0003203,MESA-014,V002746,candidato_C,valido,valido,valido,USR-0028
BAL-0003204,MESA-072,V004683,candidato_A,valido,valido,valido,USR-0029
BAL-0003205,MESA-054,V000412,candidato_B,valido,valido,valido,USR-0032
BAL-0003206,MESA-047,V002494,candidato_B,valido,valido,valido,USR-0034
BAL-0003207,MESA-024,V003482,candidato_B,valido,valido,valido,USR-0032
BAL-0003208,MESA-008,V004974,candidato_B,valido,valido,valido,USR-0034
BAL-0003209,MESA-050,V004629,candidato_B,valido,valido,valido,USR-0035
BAL-0003210,MESA-052,V000777,candidato_B,valido,valido,valido,USR-0029
BAL-0003211,MESA-025,V002229,candidato_A,valido,invalido,valido,USR-0030
BAL-0003212,MESA-069,V001116,candidato_A,valido,valido,valido,USR-0032
BAL-0003213,MESA-065,V003644,candidato_C,valido,valido,valido,USR-0028
BAL-0003214,MESA-032,V000508,candidato_A,valido,valido,valido,USR-0032
BAL-0003215,MESA-026,V003389,candidato_B,valido,valido,valido,USR-0033
BAL-0003216,MESA-066,V002153,candidato_A,valido,valido,valido,USR-0031
BAL-0003217,MESA-018,V001730,candidato_A,valido,valido,valido,USR-0033
BAL-0003218,MESA-031,V003789,candidato_B,valido,valido,valido,USR-0034
BAL-0003219,MESA-043,V004033,candidato_C,valido,valido,valido,USR-0031
BAL-0003220,MESA-077,V002910,candidato_B,valido,valido,valido,USR-0029
BAL-0003221,MESA-054,V004414,candidato_B,valido,invalido,valido,USR-0030
BAL-0003222,MESA-021,V000694,blanco,blanco,blanco,blanco,USR-0030
BAL-0003223,MESA-029,V004054,candidato_B,valido,valido,valido,USR-0035
BAL-0003224,MESA-073,V003595,candidato_B,valido,valido,valido,USR-0035
BAL-0003225,MESA-026,V001681,candidato_A,valido,valido,valido,USR-0032
BAL-0003226,MESA-065,V002317,candidato_B,valido,valido,valido,USR-0030
BAL-0003227,MESA-004,V002208,blanco,blanco,blanco,blanco,USR-0030
BAL-0003228,MESA-026,V000844,candidato_A,valido,valido,valido,USR-0030
BAL-0003229,MESA-069,V000944,candidato_A,valido,valido,valido,USR-0034
BAL-0003230,MESA-062,V003163,candidato_C,valido,valido,valido,USR-0035
BAL-0003231,MESA-018,V002807,candidato_C,valido,valido,valido,USR-0028
BAL-0003232,MESA-031,V002416,candidato_B,valido,valido,valido,USR-0034
BAL-0003233,MESA-079,V000455,candidato_B,valido,valido,valido,USR-0034
BAL-0003234,MESA-069,V000136,candidato_B,valido,valido,valido,USR-0029
BAL-0003235,MESA-056,V004624,candidato_C,valido,valido,valido,USR-0033
BAL-0003236,MESA-078,V002121,candidato_A,valido,valido,valido,USR-0028
BAL-0003237,MESA-079,V000012,blanco,blanco,nulo,blanco,USR-0031
BAL-0003238,MESA-026,V002199,candidato_C,valido,valido,valido,USR-0028
BAL-0003239,MESA-021,V001890,candidato_B,valido,valido,valido,USR-0028
BAL-0003240,MESA-062,V004649,candidato_C,valido,valido,valido,USR-0029
BAL-0003241,MESA-067,V002324,candidato_B,valido,valido,valido,USR-0033
BAL-0003242,MESA-067,V002641,candidato_A,valido,valido,valido,USR-0033
BAL-0003243,MESA-037,V002819,candidato_B,valido,valido,valido,USR-0031
BAL-0003244,MESA-003,V004042,candidato_B,valido,valido,valido,USR-0035
BAL-0003245,MESA-066,V004270,blanco,blanco,blanco,blanco,USR-0035
BAL-0003246,MESA-033,V004691,candidato_B,valido,valido,valido,USR-0032
BAL-0003247,MESA-052,V001431,candidato_B,valido,valido,valido,USR-0031
BAL-0003248,MESA-014,V000628,sin_marca,invalido,invalido,invalido,USR-0030
BAL-0003249,MESA-079,V004305,candidato_B,valido,valido,valido,USR-0031
BAL-0003250,MESA-078,V000275,marca_ambigua,invalido,invalido,invalido,USR-0030
BAL-0003251,MESA-073,V003565,candidato_B,valido,valido,valido,USR-0029
BAL-0003252,MESA-059,V004641,candidato_A,valido,valido,valido,USR-0031
BAL-0003253,MESA-038,V001472,candidato_C,valido,valido,valido,USR-0029
BAL-0003254,MESA-049,V003439,candidato_A,valido,valido,valido,USR-0028
BAL-0003255,MESA-040,V004268,candidato_C,valido,valido,valido,USR-0031
BAL-0003256,MESA-023,V003211,candidato_A,valido,valido,valido,USR-0031
BAL-0003257,MESA-004,V000096,candidato_C,valido,valido,valido,USR-0031
BAL-0003258,MESA-072,V000697,candidato_A,valido,valido,valido,USR-0034
BAL-0003259,MESA-026,V001937,candidato_A,valido,valido,valido,USR-0035
BAL-0003260,MESA-013,V003215,candidato_B,valido,invalido,valido,USR-0029
BAL-0003261,MESA-040,V000541,candidato_A,valido,valido,valido,USR-0031
BAL-0003262,MESA-075,V004526,candidato_A,valido,valido,valido,USR-0029
BAL-0003263,MESA-028,V000940,candidato_A,valido,valido,valido,USR-0033
BAL-0003264,MESA-036,V004806,candidato_A,valido,valido,valido,USR-0029
BAL-0003265,MESA-028,V000320,candidato_C,valido,valido,valido,USR-0028
BAL-0003266,MESA-078,V003483,candidato_B,valido,valido,valido,USR-0031
BAL-0003267,MESA-046,V002294,candidato_A,valido,valido,valido,USR-0029
BAL-0003268,MESA-074,V000753,candidato_A,valido,valido,valido,USR-0032
BAL-0003269,MESA-061,V000750,candidato_A,valido,valido,valido,USR-0031
BAL-0003270,MESA-060,V002371,candidato_B,valido,valido,valido,USR-0030
BAL-0003271,MESA-035,V000794,blanco,blanco,blanco,blanco,USR-0035
BAL-0003272,MESA-074,V004786,candidato_B,valido,valido,valido,USR-0030
BAL-0003273,MESA-056,V004371,candidato_A,valido,valido,valido,USR-0028
BAL-0003274,MESA-039,V002772,blanco,blanco,invalido,blanco,USR-0030
BAL-0003275,MESA-076,V004602,candidato_B,valido,valido,valido,USR-0033
BAL-0003276,MESA-018,V003055,candidato_A,valido,valido,valido,USR-0032
BAL-0003277,MESA-036,V002680,candidato_A,valido,valido,valido,USR-0035
BAL-0003278,MESA-039,V003331,candidato_B,valido,valido,valido,USR-0030
BAL-0003279,MESA-056,V000276,candidato_B,valido,valido,valido,USR-0030
BAL-0003280,MESA-049,V002513,candidato_B,valido,valido,valido,USR-0034
BAL-0003281,MESA-064,V000055,candidato_A,valido,valido,valido,USR-0030
BAL-0003282,MESA-026,V002615,candidato_C,valido,valido,valido,USR-0028
BAL-0003283,MESA-035,V004423,candidato_A,valido,valido,valido,USR-0032
BAL-0003284,MESA-064,V003865,candidato_A,valido,valido,valido,USR-0029
BAL-0003285,MESA-040,V001288,blanco,blanco,blanco,blanco,USR-0033
BAL-0003286,MESA-026,V001422,marca_ambigua,nulo,valido,nulo,USR-0031
BAL-0003287,MESA-036,V000118,candidato_A,valido,valido,valido,USR-0035
BAL-0003288,MESA-036,V001564,candidato_B,valido,valido,valido,USR-0032
BAL-0003289,MESA-064,V004666,candidato_A,valido,valido,valido,USR-0034
BAL-0003290,MESA-038,V003316,candidato_A,valido,valido,valido,USR-0028
BAL-0003291,MESA-009,V002863,candidato_A,valido,valido,valido,USR-0035
BAL-0003292,MESA-043,V004639,candidato_C,valido,valido,valido,USR-0030
BAL-0003293,MESA-014,V003276,candidato_A,valido,valido,valido,USR-0035
BAL-0003294,MESA-040,V000876,candidato_A,valido,valido,valido,USR-0034
BAL-0003295,MESA-004,V003831,candidato_C,valido,valido,valido,USR-0033
BAL-0003296,MESA-066,V002629,candidato_B,valido,valido,valido,USR-0028
BAL-0003297,MESA-013,V001347,candidato_B,valido,valido,valido,USR-0028
BAL-0003298,MESA-053,V000884,candidato_A,valido,valido,valido,USR-0035
BAL-0003299,MESA-035,V003632,marca_ambigua,nulo,valido,nulo,USR-0033
BAL-0003300,MESA-018,V002175,marca_ambigua,nulo,nulo,nulo,USR-0028
BAL-0003301,MESA-077,V001659,candidato_A,valido,valido,valido,USR-0034
BAL-0003302,MESA-063,V001844,candidato_C,valido,valido,valido,USR-0031
BAL-0003303,MESA-045,V002053,candidato_B,valido,valido,valido,USR-0029
BAL-0003304,MESA-002,V000516,candidato_B,valido,valido,valido,USR-0035
BAL-0003305,MESA-009,V001670,candidato_B,valido,valido,valido,USR-0032
BAL-0003306,MESA-080,V004142,blanco,blanco,blanco,blanco,USR-0035
BAL-0003307,MESA-022,V003627,candidato_B,valido,valido,valido,USR-0029
BAL-0003308,MESA-031,V000786,candidato_A,valido,valido,valido,USR-0034
BAL-0003309,MESA-080,V003904,candidato_C,valido,valido,valido,USR-0028
BAL-0003310,MESA-033,V004492,candidato_A,valido,valido,valido,USR-0028
BAL-0003311,MESA-004,V000519,candidato_C,valido,valido,valido,USR-0032
BAL-0003312,MESA-058,V001704,candidato_A,valido,valido,valido,USR-0029
BAL-0003313,MESA-059,V000421,candidato_C,valido,valido,valido,USR-0033
BAL-0003314,MESA-037,V002133,candidato_B,valido,valido,valido,USR-0034
BAL-0003315,MESA-037,V003883,candidato_A,valido,valido,valido,USR-0033
BAL-0003316,MESA-031,V004452,candidato_A,valido,valido,valido,USR-0028
BAL-0003317,MESA-021,V004188,candidato_A,valido,valido,valido,USR-0031
BAL-0003318,MESA-002,V004109,blanco,blanco,blanco,blanco,USR-0028
BAL-0003319,MESA-035,V002032,candidato_C,valido,invalido,valido,USR-0030
BAL-0003320,MESA-053,V004882,candidato_B,valido,valido,valido,USR-0030
BAL-0003321,MESA-066,V002153,candidato_C,valido,valido,valido,USR-0032
BAL-0003322,MESA-021,V000694,candidato_B,valido,valido,valido,USR-0028
BAL-0003323,MESA-021,V001994,candidato_A,valido,valido,valido,USR-0030
BAL-0003324,MESA-077,V001969,candidato_A,valido,valido,valido,USR-0028
BAL-0003325,MESA-047,V001965,candidato_A,valido,valido,valido,USR-0035
BAL-0003326,MESA-075,V001390,blanco,blanco,blanco,blanco,USR-0028
BAL-0003327,MESA-052,V001497,candidato_B,valido,invalido,valido,USR-0030
BAL-0003328,MESA-013,V004694,candidato_C,valido,valido,valido,USR-0034
BAL-0003329,MESA-069,V003259,blanco,blanco,blanco,blanco,USR-0035
BAL-0003330,MESA-056,V000770,candidato_B,valido,valido,valido,USR-0035
BAL-0003331,MESA-068,V003706,candidato_B,valido,valido,valido,USR-0031
BAL-0003332,MESA-042,V002424,candidato_B,valido,valido,valido,USR-0034
BAL-0003333,MESA-060,V002704,candidato_B,valido,valido,valido,USR-0028
BAL-0003334,MESA-006,V002262,candidato_C,valido,valido,valido,USR-0031
BAL-0003335,MESA-077,V004040,candidato_C,valido,valido,valido,USR-0032
BAL-0003336,MESA-057,V001658,candidato_C,valido,valido,valido,USR-0028
BAL-0003337,MESA-073,V004282,candidato_A,valido,valido,valido,USR-0035
BAL-0003338,MESA-059,V001736,candidato_C,valido,valido,valido,USR-0029
BAL-0003339,MESA-050,V003674,candidato_A,valido,valido,valido,USR-0034
BAL-0003340,MESA-074,V000909,candidato_A,valido,valido,valido,USR-0030
BAL-0003341,MESA-014,V001650,candidato_A,valido,valido,valido,USR-0030
BAL-0003342,MESA-005,V001947,candidato_A,valido,valido,valido,USR-0030
BAL-0003343,MESA-061,V003672,candidato_A,valido,valido,valido,USR-0033
BAL-0003344,MESA-007,V004183,candidato_A,valido,valido,valido,USR-0034
BAL-0003345,MESA-046,V001489,candidato_A,valido,valido,valido,USR-0033
BAL-0003346,MESA-070,V001721,candidato_B,valido,valido,valido,USR-0029
BAL-0003347,MESA-018,V000054,candidato_B,valido,valido,valido,USR-0033
BAL-0003348,MESA-078,V002230,candidato_A,valido,valido,valido,USR-0032
BAL-0003349,MESA-051,V000916,candidato_B,valido,valido,valido,USR-0034
BAL-0003350,MESA-049,V003139,candidato_B,valido,valido,valido,USR-0032
BAL-0003351,MESA-079,V000246,candidato_C,valido,valido,valido,USR-0032
BAL-0003352,MESA-033,V003889,candidato_B,valido,valido,valido,USR-0033
BAL-0003353,MESA-032,V001137,candidato_A,valido,invalido,valido,USR-0030
BAL-0003354,MESA-002,V000842,candidato_B,valido,valido,valido,USR-0031
